startup_id,investor_id,label,source
RnCq8QQ4A1x1jjsk2QNQ,I107,1,rule_based_investor_preferences_from_firestore
a6KPPlbQAlgGuKoz9eAX,I108,1,rule_based_investor_preferences_from_firestore
8PpiSAPyXutGgkoVzs78,I108,1,rule_based_investor_preferences_from_firestore
ymbHDm6ODeemVwlu71tq,I108,1,rule_based_investor_preferences_from_firestore
57tTBfxXz2aRIjtDt91r,I108,1,rule_based_investor_preferences_from_firestore
1lEPQPkqWFGFWalzVfVj,I108,1,rule_based_investor_preferences_from_firestore
CN7V4bukdc0g8jNYHHSx,I109,1,rule_based_investor_preferences_from_firestore
gVIpjWo2PkA3KSJqDO5Q,I109,1,rule_based_investor_preferences_from_firestore
reZq4OiLEk3fqQZQkHPO,I109,1,rule_based_investor_preferences_from_firestore
RnCq8QQ4A1x1jjsk2QNQ,I109,1,rule_based_investor_preferences_from_firestore
1lEPQPkqWFGFWalzVfVj,I109,1,rule_based_investor_preferences_from_firestore
CN7V4bukdc0g8jNYHHSx,I11,1,rule_based_investor_preferences_from_firestore
RnCq8QQ4A1x1jjsk2QNQ,I11,1,rule_based_investor_preferences_from_firestore
gVIpjWo2PkA3KSJqDO5Q,I11,1,rule_based_investor_preferences_from_firestore
hPzEC5t9svIkKs5RPXGU,I11,1,rule_based_investor_preferences_from_firestore
reZq4OiLEk3fqQZQkHPO,I11,1,rule_based_investor_preferences_from_firestore
Ft0vvBVy2WExl1Re1OpH,I110,1,rule_based_investor_preferences_from_firestore
8bvklkEYFdcWqXaxsfVB,I110,1,rule_based_investor_preferences_from_firestore
hPzEC5t9svIkKs5RPXGU,I110,1,rule_based_investor_preferences_from_firestore
kZHalSqZ6TbxO2t2EB7X,I110,1,rule_based_investor_preferences_from_firestore
1lEPQPkqWFGFWalzVfVj,I110,1,rule_based_investor_preferences_from_firestore
J1xIZceKmoo8sY4QAalj,I111,1,rule_based_investor_preferences_from_firestore
Ft0vvBVy2WExl1Re1OpH,I111,1,rule_based_investor_preferences_from_firestore
a6KPPlbQAlgGuKoz9eAX,I111,1,rule_based_investor_preferences_from_firestore
uCXyCuBXcc5hBBZREEvR,I111,1,rule_based_investor_preferences_from_firestore
Kj27vlcp8IqBTIdBmlcx,I111,1,rule_based_investor_preferences_from_firestore
3mhAupMtT2rUsRE8xpbt,I112,1,rule_based_investor_preferences_from_firestore
sTi5rE4mfbMU5xJiCn8k,I112,1,rule_based_investor_preferences_from_firestore
8PpiSAPyXutGgkoVzs78,I112,1,rule_based_investor_preferences_from_firestore
LYVdQyb0Ds5dSZ1EL9Qd,I112,1,rule_based_investor_preferences_from_firestore
XrGfdKco3ywnPaBeUbWb,I112,1,rule_based_investor_preferences_from_firestore
mZKq6RYRupE16EwsjSXP,I113,1,rule_based_investor_preferences_from_firestore
J1xIZceKmoo8sY4QAalj,I113,1,rule_based_investor_preferences_from_firestore
uCXyCuBXcc5hBBZREEvR,I113,1,rule_based_investor_preferences_from_firestore
1lEPQPkqWFGFWalzVfVj,I113,1,rule_based_investor_preferences_from_firestore
CN7V4bukdc0g8jNYHHSx,I113,1,rule_based_investor_preferences_from_firestore
1bUlVf4xlNocPT1f1QYU,I114,1,rule_based_investor_preferences_from_firestore
Kj27vlcp8IqBTIdBmlcx,I114,1,rule_based_investor_preferences_from_firestore
PsCAnx9hi3uNBSIyGEpz,I114,1,rule_based_investor_preferences_from_firestore
hpSI95oZbzzl4Di9aJBe,I114,1,rule_based_investor_preferences_from_firestore
3YkuREXWGWlonSKWThG4,I114,1,rule_based_investor_preferences_from_firestore
3YkuREXWGWlonSKWThG4,I115,1,rule_based_investor_preferences_from_firestore
BkYBKY272QrSuN3kkocO,I115,1,rule_based_investor_preferences_from_firestore
yuCwGShLGQY5647m1nG9,I115,1,rule_based_investor_preferences_from_firestore
PsCAnx9hi3uNBSIyGEpz,I115,1,rule_based_investor_preferences_from_firestore
RnCq8QQ4A1x1jjsk2QNQ,I115,1,rule_based_investor_preferences_from_firestore
kZHalSqZ6TbxO2t2EB7X,I116,1,rule_based_investor_preferences_from_firestore
8bvklkEYFdcWqXaxsfVB,I116,1,rule_based_investor_preferences_from_firestore
Ft0vvBVy2WExl1Re1OpH,I116,1,rule_based_investor_preferences_from_firestore
3mhAupMtT2rUsRE8xpbt,I116,1,rule_based_investor_preferences_from_firestore
PsCAnx9hi3uNBSIyGEpz,I116,1,rule_based_investor_preferences_from_firestore
XrGfdKco3ywnPaBeUbWb,I117,1,rule_based_investor_preferences_from_firestore
sTi5rE4mfbMU5xJiCn8k,I117,1,rule_based_investor_preferences_from_firestore
3YkuREXWGWlonSKWThG4,I117,1,rule_based_investor_preferences_from_firestore
BkYBKY272QrSuN3kkocO,I117,1,rule_based_investor_preferences_from_firestore
LYVdQyb0Ds5dSZ1EL9Qd,I117,1,rule_based_investor_preferences_from_firestore
3YkuREXWGWlonSKWThG4,I118,1,rule_based_investor_preferences_from_firestore
BkYBKY272QrSuN3kkocO,I118,1,rule_based_investor_preferences_from_firestore
yuCwGShLGQY5647m1nG9,I118,1,rule_based_investor_preferences_from_firestore
OPIiirVFYZDoi4QjDvTU,I118,1,rule_based_investor_preferences_from_firestore
1lEPQPkqWFGFWalzVfVj,I118,1,rule_based_investor_preferences_from_firestore
yuCwGShLGQY5647m1nG9,I119,1,rule_based_investor_preferences_from_firestore
3YkuREXWGWlonSKWThG4,I119,1,rule_based_investor_preferences_from_firestore
BkYBKY272QrSuN3kkocO,I119,1,rule_based_investor_preferences_from_firestore
3mhAupMtT2rUsRE8xpbt,I119,1,rule_based_investor_preferences_from_firestore
PsCAnx9hi3uNBSIyGEpz,I119,1,rule_based_investor_preferences_from_firestore
kZHalSqZ6TbxO2t2EB7X,I12,1,rule_based_investor_preferences_from_firestore
3mhAupMtT2rUsRE8xpbt,I12,1,rule_based_investor_preferences_from_firestore
8bvklkEYFdcWqXaxsfVB,I12,1,rule_based_investor_preferences_from_firestore
Ft0vvBVy2WExl1Re1OpH,I12,1,rule_based_investor_preferences_from_firestore
insHel9MOJPKmMFVfpBV,I12,1,rule_based_investor_preferences_from_firestore
kZHalSqZ6TbxO2t2EB7X,I120,1,rule_based_investor_preferences_from_firestore
8bvklkEYFdcWqXaxsfVB,I120,1,rule_based_investor_preferences_from_firestore
Ft0vvBVy2WExl1Re1OpH,I120,1,rule_based_investor_preferences_from_firestore
1bUlVf4xlNocPT1f1QYU,I120,1,rule_based_investor_preferences_from_firestore
uCXyCuBXcc5hBBZREEvR,I120,1,rule_based_investor_preferences_from_firestore
1lEPQPkqWFGFWalzVfVj,I121,1,rule_based_investor_preferences_from_firestore
t9K6uIH3RBJsNQuv5qaU,I121,1,rule_based_investor_preferences_from_firestore
57tTBfxXz2aRIjtDt91r,I121,1,rule_based_investor_preferences_from_firestore
mWS6ZBjLM7v34zFbBXmu,I121,1,rule_based_investor_preferences_from_firestore
OPIiirVFYZDoi4QjDvTU,I121,1,rule_based_investor_preferences_from_firestore
LYVdQyb0Ds5dSZ1EL9Qd,I122,1,rule_based_investor_preferences_from_firestore
3mhAupMtT2rUsRE8xpbt,I122,1,rule_based_investor_preferences_from_firestore
sTi5rE4mfbMU5xJiCn8k,I122,1,rule_based_investor_preferences_from_firestore
XrGfdKco3ywnPaBeUbWb,I122,1,rule_based_investor_preferences_from_firestore
rhm17rZeXVAHUisobeEM,I122,1,rule_based_investor_preferences_from_firestore
J1xIZceKmoo8sY4QAalj,I123,1,rule_based_investor_preferences_from_firestore
uCXyCuBXcc5hBBZREEvR,I123,1,rule_based_investor_preferences_from_firestore
3YkuREXWGWlonSKWThG4,I123,1,rule_based_investor_preferences_from_firestore
BkYBKY272QrSuN3kkocO,I123,1,rule_based_investor_preferences_from_firestore
XrGfdKco3ywnPaBeUbWb,I123,1,rule_based_investor_preferences_from_firestore
RnCq8QQ4A1x1jjsk2QNQ,I124,1,rule_based_investor_preferences_from_firestore
3mhAupMtT2rUsRE8xpbt,I124,1,rule_based_investor_preferences_from_firestore
CN7V4bukdc0g8jNYHHSx,I124,1,rule_based_investor_preferences_from_firestore
gVIpjWo2PkA3KSJqDO5Q,I124,1,rule_based_investor_preferences_from_firestore
insHel9MOJPKmMFVfpBV,I124,1,rule_based_investor_preferences_from_firestore
1bUlVf4xlNocPT1f1QYU,I125,1,rule_based_investor_preferences_from_firestore
Kj27vlcp8IqBTIdBmlcx,I125,1,rule_based_investor_preferences_from_firestore
hpSI95oZbzzl4Di9aJBe,I125,1,rule_based_investor_preferences_from_firestore
8PpiSAPyXutGgkoVzs78,I125,1,rule_based_investor_preferences_from_firestore
PsCAnx9hi3uNBSIyGEpz,I125,1,rule_based_investor_preferences_from_firestore
1lEPQPkqWFGFWalzVfVj,I126,1,rule_based_investor_preferences_from_firestore
57tTBfxXz2aRIjtDt91r,I126,1,rule_based_investor_preferences_from_firestore
mWS6ZBjLM7v34zFbBXmu,I126,1,rule_based_investor_preferences_from_firestore
CN7V4bukdc0g8jNYHHSx,I126,1,rule_based_investor_preferences_from_firestore
LYVdQyb0Ds5dSZ1EL9Qd,I126,1,rule_based_investor_preferences_from_firestore
kZHalSqZ6TbxO2t2EB7X,I127,1,rule_based_investor_preferences_from_firestore
8bvklkEYFdcWqXaxsfVB,I127,1,rule_based_investor_preferences_from_firestore
insHel9MOJPKmMFVfpBV,I127,1,rule_based_investor_preferences_from_firestore
RnCq8QQ4A1x1jjsk2QNQ,I127,1,rule_based_investor_preferences_from_firestore
57tTBfxXz2aRIjtDt91r,I127,1,rule_based_investor_preferences_from_firestore
wqSGFi5RLueIp9jFW4wt,I128,1,rule_based_investor_preferences_from_firestore
VRavX7RWMPBESgZXlO6q,I128,1,rule_based_investor_preferences_from_firestore
hPzEC5t9svIkKs5RPXGU,I128,1,rule_based_investor_preferences_from_firestore
insHel9MOJPKmMFVfpBV,I128,1,rule_based_investor_preferences_from_firestore
reZq4OiLEk3fqQZQkHPO,I128,1,rule_based_investor_preferences_from_firestore
8bvklkEYFdcWqXaxsfVB,I129,1,rule_based_investor_preferences_from_firestore
Ft0vvBVy2WExl1Re1OpH,I129,1,rule_based_investor_preferences_from_firestore
kZHalSqZ6TbxO2t2EB7X,I129,1,rule_based_investor_preferences_from_firestore
OPIiirVFYZDoi4QjDvTU,I129,1,rule_based_investor_preferences_from_firestore
1lEPQPkqWFGFWalzVfVj,I129,1,rule_based_investor_preferences_from_firestore
yuCwGShLGQY5647m1nG9,I13,1,rule_based_investor_preferences_from_firestore
1lEPQPkqWFGFWalzVfVj,I13,1,rule_based_investor_preferences_from_firestore
3YkuREXWGWlonSKWThG4,I13,1,rule_based_investor_preferences_from_firestore
BkYBKY272QrSuN3kkocO,I13,1,rule_based_investor_preferences_from_firestore
OPIiirVFYZDoi4QjDvTU,I13,1,rule_based_investor_preferences_from_firestore
a6KPPlbQAlgGuKoz9eAX,I130,1,rule_based_investor_preferences_from_firestore
3YkuREXWGWlonSKWThG4,I130,1,rule_based_investor_preferences_from_firestore
BkYBKY272QrSuN3kkocO,I130,1,rule_based_investor_preferences_from_firestore
XrGfdKco3ywnPaBeUbWb,I130,1,rule_based_investor_preferences_from_firestore
gVIpjWo2PkA3KSJqDO5Q,I130,1,rule_based_investor_preferences_from_firestore
wqSGFi5RLueIp9jFW4wt,I131,1,rule_based_investor_preferences_from_firestore
3mhAupMtT2rUsRE8xpbt,I131,1,rule_based_investor_preferences_from_firestore
PsCAnx9hi3uNBSIyGEpz,I131,1,rule_based_investor_preferences_from_firestore
RnCq8QQ4A1x1jjsk2QNQ,I131,1,rule_based_investor_preferences_from_firestore
3YkuREXWGWlonSKWThG4,I131,1,rule_based_investor_preferences_from_firestore
3mhAupMtT2rUsRE8xpbt,I132,1,rule_based_investor_preferences_from_firestore
XrGfdKco3ywnPaBeUbWb,I132,1,rule_based_investor_preferences_from_firestore
sTi5rE4mfbMU5xJiCn8k,I132,1,rule_based_investor_preferences_from_firestore
LYVdQyb0Ds5dSZ1EL9Qd,I132,1,rule_based_investor_preferences_from_firestore
insHel9MOJPKmMFVfpBV,I132,1,rule_based_investor_preferences_from_firestore
wqSGFi5RLueIp9jFW4wt,I133,1,rule_based_investor_preferences_from_firestore
insHel9MOJPKmMFVfpBV,I133,1,rule_based_investor_preferences_from_firestore
VRavX7RWMPBESgZXlO6q,I133,1,rule_based_investor_preferences_from_firestore
hPzEC5t9svIkKs5RPXGU,I133,1,rule_based_investor_preferences_from_firestore
57tTBfxXz2aRIjtDt91r,I133,1,rule_based_investor_preferences_from_firestore
3YkuREXWGWlonSKWThG4,I134,1,rule_based_investor_preferences_from_firestore
BkYBKY272QrSuN3kkocO,I134,1,rule_based_investor_preferences_from_firestore
yuCwGShLGQY5647m1nG9,I134,1,rule_based_investor_preferences_from_firestore
3mhAupMtT2rUsRE8xpbt,I134,1,rule_based_investor_preferences_from_firestore
t9K6uIH3RBJsNQuv5qaU,I134,1,rule_based_investor_preferences_from_firestore
sTi5rE4mfbMU5xJiCn8k,I135,1,rule_based_investor_preferences_from_firestore
3mhAupMtT2rUsRE8xpbt,I135,1,rule_based_investor_preferences_from_firestore
E3apXHP1HKEV9IRK5KXo,I135,1,rule_based_investor_preferences_from_firestore
LYVdQyb0Ds5dSZ1EL9Qd,I135,1,rule_based_investor_preferences_from_firestore
XrGfdKco3ywnPaBeUbWb,I135,1,rule_based_investor_preferences_from_firestore
rhm17rZeXVAHUisobeEM,I136,1,rule_based_investor_preferences_from_firestore
insHel9MOJPKmMFVfpBV,I136,1,rule_based_investor_preferences_from_firestore
8PpiSAPyXutGgkoVzs78,I136,1,rule_based_investor_preferences_from_firestore
57tTBfxXz2aRIjtDt91r,I136,1,rule_based_investor_preferences_from_firestore
E3apXHP1HKEV9IRK5KXo,I136,1,rule_based_investor_preferences_from_firestore
hPzEC5t9svIkKs5RPXGU,I137,1,rule_based_investor_preferences_from_firestore
VRavX7RWMPBESgZXlO6q,I137,1,rule_based_investor_preferences_from_firestore
wqSGFi5RLueIp9jFW4wt,I137,1,rule_based_investor_preferences_from_firestore
OPIiirVFYZDoi4QjDvTU,I137,1,rule_based_investor_preferences_from_firestore
1lEPQPkqWFGFWalzVfVj,I137,1,rule_based_investor_preferences_from_firestore
8PpiSAPyXutGgkoVzs78,I138,1,rule_based_investor_preferences_from_firestore
J1xIZceKmoo8sY4QAalj,I138,1,rule_based_investor_preferences_from_firestore
a6KPPlbQAlgGuKoz9eAX,I138,1,rule_based_investor_preferences_from_firestore
mWS6ZBjLM7v34zFbBXmu,I138,1,rule_based_investor_preferences_from_firestore
E3apXHP1HKEV9IRK5KXo,I138,1,rule_based_investor_preferences_from_firestore
3YkuREXWGWlonSKWThG4,I139,1,rule_based_investor_preferences_from_firestore
BkYBKY272QrSuN3kkocO,I139,1,rule_based_investor_preferences_from_firestore
yuCwGShLGQY5647m1nG9,I139,1,rule_based_investor_preferences_from_firestore
XrGfdKco3ywnPaBeUbWb,I139,1,rule_based_investor_preferences_from_firestore
gVIpjWo2PkA3KSJqDO5Q,I139,1,rule_based_investor_preferences_from_firestore
1lEPQPkqWFGFWalzVfVj,I14,1,rule_based_investor_preferences_from_firestore
57tTBfxXz2aRIjtDt91r,I14,1,rule_based_investor_preferences_from_firestore
mWS6ZBjLM7v34zFbBXmu,I14,1,rule_based_investor_preferences_from_firestore
rhm17rZeXVAHUisobeEM,I14,1,rule_based_investor_preferences_from_firestore
t9K6uIH3RBJsNQuv5qaU,I14,1,rule_based_investor_preferences_from_firestore
3YkuREXWGWlonSKWThG4,I140,1,rule_based_investor_preferences_from_firestore
BkYBKY272QrSuN3kkocO,I140,1,rule_based_investor_preferences_from_firestore
yuCwGShLGQY5647m1nG9,I140,1,rule_based_investor_preferences_from_firestore
insHel9MOJPKmMFVfpBV,I140,1,rule_based_investor_preferences_from_firestore
1bUlVf4xlNocPT1f1QYU,I140,1,rule_based_investor_preferences_from_firestore
mWS6ZBjLM7v34zFbBXmu,I141,1,rule_based_investor_preferences_from_firestore
t9K6uIH3RBJsNQuv5qaU,I141,1,rule_based_investor_preferences_from_firestore
57tTBfxXz2aRIjtDt91r,I141,1,rule_based_investor_preferences_from_firestore
J1xIZceKmoo8sY4QAalj,I141,1,rule_based_investor_preferences_from_firestore
1lEPQPkqWFGFWalzVfVj,I141,1,rule_based_investor_preferences_from_firestore
8PpiSAPyXutGgkoVzs78,I142,1,rule_based_investor_preferences_from_firestore
a6KPPlbQAlgGuKoz9eAX,I142,1,rule_based_investor_preferences_from_firestore
insHel9MOJPKmMFVfpBV,I142,1,rule_based_investor_preferences_from_firestore
ymbHDm6ODeemVwlu71tq,I142,1,rule_based_investor_preferences_from_firestore
1bUlVf4xlNocPT1f1QYU,I142,1,rule_based_investor_preferences_from_firestore
t9K6uIH3RBJsNQuv5qaU,I143,1,rule_based_investor_preferences_from_firestore
mWS6ZBjLM7v34zFbBXmu,I143,1,rule_based_investor_preferences_from_firestore
57tTBfxXz2aRIjtDt91r,I143,1,rule_based_investor_preferences_from_firestore
1lEPQPkqWFGFWalzVfVj,I143,1,rule_based_investor_preferences_from_firestore
E3apXHP1HKEV9IRK5KXo,I143,1,rule_based_investor_preferences_from_firestore
CN7V4bukdc0g8jNYHHSx,I144,1,rule_based_investor_preferences_from_firestore
RnCq8QQ4A1x1jjsk2QNQ,I144,1,rule_based_investor_preferences_from_firestore
gVIpjWo2PkA3KSJqDO5Q,I144,1,rule_based_investor_preferences_from_firestore
insHel9MOJPKmMFVfpBV,I144,1,rule_based_investor_preferences_from_firestore
reZq4OiLEk3fqQZQkHPO,I144,1,rule_based_investor_preferences_from_firestore
kZHalSqZ6TbxO2t2EB7X,I145,1,rule_based_investor_preferences_from_firestore
8bvklkEYFdcWqXaxsfVB,I145,1,rule_based_investor_preferences_from_firestore
Ft0vvBVy2WExl1Re1OpH,I145,1,rule_based_investor_preferences_from_firestore
1bUlVf4xlNocPT1f1QYU,I145,1,rule_based_investor_preferences_from_firestore
uCXyCuBXcc5hBBZREEvR,I145,1,rule_based_investor_preferences_from_firestore
CN7V4bukdc0g8jNYHHSx,I146,1,rule_based_investor_preferences_from_firestore
RnCq8QQ4A1x1jjsk2QNQ,I146,1,rule_based_investor_preferences_from_firestore
reZq4OiLEk3fqQZQkHPO,I146,1,rule_based_investor_preferences_from_firestore
OPIiirVFYZDoi4QjDvTU,I146,1,rule_based_investor_preferences_from_firestore
1lEPQPkqWFGFWalzVfVj,I146,1,rule_based_investor_preferences_from_firestore
mWS6ZBjLM7v34zFbBXmu,I147,1,rule_based_investor_preferences_from_firestore
t9K6uIH3RBJsNQuv5qaU,I147,1,rule_based_investor_preferences_from_firestore
57tTBfxXz2aRIjtDt91r,I147,1,rule_based_investor_preferences_from_firestore
1lEPQPkqWFGFWalzVfVj,I147,1,rule_based_investor_preferences_from_firestore
J1xIZceKmoo8sY4QAalj,I147,1,rule_based_investor_preferences_from_firestore
insHel9MOJPKmMFVfpBV,I148,1,rule_based_investor_preferences_from_firestore
rhm17rZeXVAHUisobeEM,I148,1,rule_based_investor_preferences_from_firestore
3YkuREXWGWlonSKWThG4,I148,1,rule_based_investor_preferences_from_firestore
BkYBKY272QrSuN3kkocO,I148,1,rule_based_investor_preferences_from_firestore
E3apXHP1HKEV9IRK5KXo,I148,1,rule_based_investor_preferences_from_firestore
uCXyCuBXcc5hBBZREEvR,I149,1,rule_based_investor_preferences_from_firestore
J1xIZceKmoo8sY4QAalj,I149,1,rule_based_investor_preferences_from_firestore
3mhAupMtT2rUsRE8xpbt,I149,1,rule_based_investor_preferences_from_firestore
insHel9MOJPKmMFVfpBV,I149,1,rule_based_investor_preferences_from_firestore
mZKq6RYRupE16EwsjSXP,I149,1,rule_based_investor_preferences_from_firestore
VRavX7RWMPBESgZXlO6q,I15,1,rule_based_investor_preferences_from_firestore
hPzEC5t9svIkKs5RPXGU,I15,1,rule_based_investor_preferences_from_firestore
rhm17rZeXVAHUisobeEM,I15,1,rule_based_investor_preferences_from_firestore
wqSGFi5RLueIp9jFW4wt,I15,1,rule_based_investor_preferences_from_firestore
1lEPQPkqWFGFWalzVfVj,I15,1,rule_based_investor_preferences_from_firestore
insHel9MOJPKmMFVfpBV,I150,1,rule_based_investor_preferences_from_firestore
rhm17rZeXVAHUisobeEM,I150,1,rule_based_investor_preferences_from_firestore
57tTBfxXz2aRIjtDt91r,I150,1,rule_based_investor_preferences_from_firestore
E3apXHP1HKEV9IRK5KXo,I150,1,rule_based_investor_preferences_from_firestore
8PpiSAPyXutGgkoVzs78,I150,1,rule_based_investor_preferences_from_firestore
J1xIZceKmoo8sY4QAalj,I151,1,rule_based_investor_preferences_from_firestore
mZKq6RYRupE16EwsjSXP,I151,1,rule_based_investor_preferences_from_firestore
uCXyCuBXcc5hBBZREEvR,I151,1,rule_based_investor_preferences_from_firestore
1lEPQPkqWFGFWalzVfVj,I151,1,rule_based_investor_preferences_from_firestore
hPzEC5t9svIkKs5RPXGU,I151,1,rule_based_investor_preferences_from_firestore
a6KPPlbQAlgGuKoz9eAX,I152,1,rule_based_investor_preferences_from_firestore
8PpiSAPyXutGgkoVzs78,I152,1,rule_based_investor_preferences_from_firestore
XrGfdKco3ywnPaBeUbWb,I152,1,rule_based_investor_preferences_from_firestore
3YkuREXWGWlonSKWThG4,I152,1,rule_based_investor_preferences_from_firestore
BkYBKY272QrSuN3kkocO,I152,1,rule_based_investor_preferences_from_firestore
yuCwGShLGQY5647m1nG9,I153,1,rule_based_investor_preferences_from_firestore
8PpiSAPyXutGgkoVzs78,I153,1,rule_based_investor_preferences_from_firestore
57tTBfxXz2aRIjtDt91r,I153,1,rule_based_investor_preferences_from_firestore
3YkuREXWGWlonSKWThG4,I153,1,rule_based_investor_preferences_from_firestore
BkYBKY272QrSuN3kkocO,I153,1,rule_based_investor_preferences_from_firestore
VRavX7RWMPBESgZXlO6q,I154,1,rule_based_investor_preferences_from_firestore
hPzEC5t9svIkKs5RPXGU,I154,1,rule_based_investor_preferences_from_firestore
rhm17rZeXVAHUisobeEM,I154,1,rule_based_investor_preferences_from_firestore
wqSGFi5RLueIp9jFW4wt,I154,1,rule_based_investor_preferences_from_firestore
1lEPQPkqWFGFWalzVfVj,I154,1,rule_based_investor_preferences_from_firestore
mWS6ZBjLM7v34zFbBXmu,I155,1,rule_based_investor_preferences_from_firestore
t9K6uIH3RBJsNQuv5qaU,I155,1,rule_based_investor_preferences_from_firestore
1lEPQPkqWFGFWalzVfVj,I155,1,rule_based_investor_preferences_from_firestore
E3apXHP1HKEV9IRK5KXo,I155,1,rule_based_investor_preferences_from_firestore
sTi5rE4mfbMU5xJiCn8k,I155,1,rule_based_investor_preferences_from_firestore
insHel9MOJPKmMFVfpBV,I156,1,rule_based_investor_preferences_from_firestore
rhm17rZeXVAHUisobeEM,I156,1,rule_based_investor_preferences_from_firestore
E3apXHP1HKEV9IRK5KXo,I156,1,rule_based_investor_preferences_from_firestore
OPIiirVFYZDoi4QjDvTU,I156,1,rule_based_investor_preferences_from_firestore
RnCq8QQ4A1x1jjsk2QNQ,I156,1,rule_based_investor_preferences_from_firestore
wqSGFi5RLueIp9jFW4wt,I157,1,rule_based_investor_preferences_from_firestore
57tTBfxXz2aRIjtDt91r,I157,1,rule_based_investor_preferences_from_firestore
VRavX7RWMPBESgZXlO6q,I157,1,rule_based_investor_preferences_from_firestore
hPzEC5t9svIkKs5RPXGU,I157,1,rule_based_investor_preferences_from_firestore
8PpiSAPyXutGgkoVzs78,I157,1,rule_based_investor_preferences_from_firestore
